Lat:;11.3838225064;lon:;104.374228222;mm/month
datetime;year;month;day;data
1985-01-01 00:00:00;1985;1;1;19.000001
1985-02-01 00:00:00;1985;2;1;18.0
1985-03-01 00:00:00;1985;3;1;12.0
1985-04-01 00:00:00;1985;4;1;200.0
1985-05-01 00:00:00;1985;5;1;222.0
1985-06-01 00:00:00;1985;6;1;149.0
1985-07-01 00:00:00;1985;7;1;259.0
1985-08-01 00:00:00;1985;8;1;73.0
1985-09-01 00:00:00;1985;9;1;144.0
1985-10-01 00:00:00;1985;10;1;46.0
1985-11-01 00:00:00;1985;11;1;92.0
1985-12-01 00:00:00;1985;12;1;0.0
1986-01-01 00:00:00;1986;1;1;0.0
1986-02-01 00:00:00;1986;2;1;16.0
1986-03-01 00:00:00;1986;3;1;8.0
1986-04-01 00:00:00;1986;4;1;75.0
1986-05-01 00:00:00;1986;5;1;65.0
1986-06-01 00:00:00;1986;6;1;57.0
1986-07-01 00:00:00;1986;7;1;196.0
1986-08-01 00:00:00;1986;8;1;63.0
1986-09-01 00:00:00;1986;9;1;134.0
1986-10-01 00:00:00;1986;10;1;205.0
1986-11-01 00:00:00;1986;11;1;182.0
1986-12-01 00:00:00;1986;12;1;0.0
1987-01-01 00:00:00;1987;1;1;0.0
1987-02-01 00:00:00;1987;2;1;0.0
1987-03-01 00:00:00;1987;3;1;0.0
1987-04-01 00:00:00;1987;4;1;27.51
1987-05-01 00:00:00;1987;5;1;152.0
1987-06-01 00:00:00;1987;6;1;212.7
1987-07-01 00:00:00;1987;7;1;80.1
1987-08-01 00:00:00;1987;8;1;180.5
1987-09-01 00:00:00;1987;9;1;322.9
1987-10-01 00:00:00;1987;10;1;235.5
1987-11-01 00:00:00;1987;11;1;451.2
1987-12-01 00:00:00;1987;12;1;0.0
1988-01-01 00:00:00;1988;1;1;8.0
1988-02-01 00:00:00;1988;2;1;0.0
1988-03-01 00:00:00;1988;3;1;27.0
1988-04-01 00:00:00;1988;4;1;145.3
1988-05-01 00:00:00;1988;5;1;119.5
1988-06-01 00:00:00;1988;6;1;179.8
1988-07-01 00:00:00;1988;7;1;278.0
1988-08-01 00:00:00;1988;8;1;143.0
1988-09-01 00:00:00;1988;9;1;329.5
1988-10-01 00:00:00;1988;10;1;392.0
1988-11-01 00:00:00;1988;11;1;60.0
1988-12-01 00:00:00;1988;12;1;11.0
1989-01-01 00:00:00;1989;1;1;0.0
1989-02-01 00:00:00;1989;2;1;0.0
1989-03-01 00:00:00;1989;3;1;110.0
1989-04-01 00:00:00;1989;4;1;37.0
1989-05-01 00:00:00;1989;5;1;117.0
1989-06-01 00:00:00;1989;6;1;66.0
1989-07-01 00:00:00;1989;7;1;231.0
1989-08-01 00:00:00;1989;8;1;101.0
1989-09-01 00:00:00;1989;9;1;68.0
1989-10-01 00:00:00;1989;10;1;243.0
1989-11-01 00:00:00;1989;11;1;9.0
1989-12-01 00:00:00;1989;12;1;0.0
1990-01-01 00:00:00;1990;1;1;3.0
1990-02-01 00:00:00;1990;2;1;0.0
1990-03-01 00:00:00;1990;3;1;0.0
1990-04-01 00:00:00;1990;4;1;213.0
1990-05-01 00:00:00;1990;5;1;152.0
1990-06-01 00:00:00;1990;6;1;105.0
1990-07-01 00:00:00;1990;7;1;259.0
1990-08-01 00:00:00;1990;8;1;257.0
1990-09-01 00:00:00;1990;9;1;147.5
1990-10-01 00:00:00;1990;10;1;170.0
1990-11-01 00:00:00;1990;11;1;118.0
1990-12-01 00:00:00;1990;12;1;0.0
1991-01-01 00:00:00;1991;1;1;3.0
1991-02-01 00:00:00;1991;2;1;12.0
1991-03-01 00:00:00;1991;3;1;25.9
1991-04-01 00:00:00;1991;4;1;125.1
1991-05-01 00:00:00;1991;5;1;69.0
1991-06-01 00:00:00;1991;6;1;303.2
1991-07-01 00:00:00;1991;7;1;324.5
1991-08-01 00:00:00;1991;8;1;485.3
1991-09-01 00:00:00;1991;9;1;219.8
1991-10-01 00:00:00;1991;10;1;259.5
1991-11-01 00:00:00;1991;11;1;0.0
1991-12-01 00:00:00;1991;12;1;0.0
1992-01-01 00:00:00;1992;1;1;32.0
1992-02-01 00:00:00;1992;2;1;7.0
1992-03-01 00:00:00;1992;3;1;117.0
1992-04-01 00:00:00;1992;4;1;27.01
1992-05-01 00:00:00;1992;5;1;45.0
1992-06-01 00:00:00;1992;6;1;126.5
1992-07-01 00:00:00;1992;7;1;210.5
1992-08-01 00:00:00;1992;8;1;147.5
1992-09-01 00:00:00;1992;9;1;230.3
1992-10-01 00:00:00;1992;10;1;331.4
1992-11-01 00:00:00;1992;11;1;129.5
1992-12-01 00:00:00;1992;12;1;0.0
1993-01-01 00:00:00;1993;1;1;21.0
1993-02-01 00:00:00;1993;2;1;0.0
1993-03-01 00:00:00;1993;3;1;76.0
1993-04-01 00:00:00;1993;4;1;99.5
1993-05-01 00:00:00;1993;5;1;118.21
1993-06-01 00:00:00;1993;6;1;225.14
1993-07-01 00:00:00;1993;7;1;209.0
1993-08-01 00:00:00;1993;8;1;144.0
1993-09-01 00:00:00;1993;9;1;251.5
1993-10-01 00:00:00;1993;10;1;369.5
1993-11-01 00:00:00;1993;11;1;64.0
1993-12-01 00:00:00;1993;12;1;14.0
1994-01-01 00:00:00;1994;1;1;10.0
1994-02-01 00:00:00;1994;2;1;0.0
1994-03-01 00:00:00;1994;3;1;227.0
1994-04-01 00:00:00;1994;4;1;75.5
1994-05-01 00:00:00;1994;5;1;100.0
1994-06-01 00:00:00;1994;6;1;136.0
1994-07-01 00:00:00;1994;7;1;527.2
1994-08-01 00:00:00;1994;8;1;311.0
1994-09-01 00:00:00;1994;9;1;193.0
1994-10-01 00:00:00;1994;10;1;379.0
1994-11-01 00:00:00;1994;11;1;73.0
1994-12-01 00:00:00;1994;12;1;36.51
1995-01-01 00:00:00;1995;1;1;0.0
1995-02-01 00:00:00;1995;2;1;0.0
1995-03-01 00:00:00;1995;3;1;41.0
1995-04-01 00:00:00;1995;4;1;0.0
1995-05-01 00:00:00;1995;5;1;55.0
1995-06-01 00:00:00;1995;6;1;36.0
1995-07-01 00:00:00;1995;7;1;107.5
1995-08-01 00:00:00;1995;8;1;169.7
1995-09-01 00:00:00;1995;9;1;295.0
1995-10-01 00:00:00;1995;10;1;198.5
1995-11-01 00:00:00;1995;11;1;30.0
1995-12-01 00:00:00;1995;12;1;0.0
1996-01-01 00:00:00;1996;1;1;6.0
1996-02-01 00:00:00;1996;2;1;0.0
1996-03-01 00:00:00;1996;3;1;0.0
1996-04-01 00:00:00;1996;4;1;94.0
1996-05-01 00:00:00;1996;5;1;72.5
